_id,numberOfAnime,averageEpisodes,releasePeriodStart,releasePeriodEnd,averageRating
Cells at Work! The Common Cold,3,7,2017,,3.7566666666666664
Kamisama Minarai: Himitsu no Cocotama Specials,3,75.5,2015,2020,3.3633333333333333
Super Robot Wars OG: The Inspector,3,14,2005,2007,3.4899999999999998
School Rumble: 2nd Semester,3,10,2004,2005,3.8866666666666667
Black Jack OVA,3,1.5,1996,,3.61
Heidi: Alm no Yama Hen,3,52,1974,,3.16
Mahou no Star Magical Emi Semishigure,3,19.5,1985,1986,3.27
Comic Party Specials,3,10,2001,2004,3.24
Rewrite,3,11.5,2017,,3.495
Ai Yori Aoshi,3,12,2002,,3.5666666666666664
Chunibyo,3,12,2012,,3.7566666666666664
Angel Beats! Another Epilogue,3,13,2010,,3.986666666666667
Malta no Kamishibai,3,12,2014,,3.4599999999999995
Pokemon: The Magikarp Song,3,,2014,,3.1199999999999997
Fist of the Blue Sky: Regenesis 2nd Season,3,17,2006,2007,3.09
gdgd Fairies,3,12,2013,,3.0500000000000003
Vandread: The Second Stage,3,5,2000,,3.6666666666666665
Marco,3,52,1976,,3.5033333333333334
Fate/Apocrypha,3,,2017,,3.4133333333333336
Wings of Rean,3,18.333333333333332,1983,1997,2.7533333333333334
That Time I Got Reincarnated as a Slime Movie,3,16,2018,2019,4.44
Deliver Police: Nishitokyo-shi Deliver Keisatsutai,3,1,2021,,3.56
Pretty Cure Miracle Leap Movie: Minna to Fushigi na 1-nichi,3,47.666666666666664,2018,2021,3.78
Toriko x One Piece Collabo Special,3,123.5,1999,2014,3.876666666666667
The [email protected] SideM: Wake Atte Mini!,3,7,2017,,3.6366666666666667
King of Prism All Stars: Prism Show Best 10,3,12,2016,,3.3066666666666666
Cofun Gal no Coffy: Campus Life - Intro,3,10.5,2005,2010,3.38
Ninja Girl & Samurai Master 3rd Season,3,26,2016,2017,3.5133333333333336
Qing Chi Hong Xiaodou Ba! Di Si Ji,3,13.333333333333334,2018,,3.325
The Irresponsible Galaxy Tylor,3,18,1993,1996,3.6666666666666665
Kanokon: The Girl Who Cried Fox Specials,3,7,2008,,3.33
Shutsugeki! Machine Robo Rescue,3,17,1986,1989,3.1166666666666667
Luck Logic Bu! 2,3,12,2016,,3.06
Kirakira Kirari☆,3,,2022,,
Aggretsuko,3,37,2016,2018,3.936666666666667
Bikini Warriors,3,2.5,2015,2017,2.6466666666666665
Mobile Suit Gundam: Thunderbolt - December Sky,3,4,2015,2016,3.7866666666666666
Darker than Black: Kuro no Keiyakusha Gaiden,3,18.5,2007,,3.956666666666667
Macross Plus,3,42.5,1982,1995,3.7533333333333334
WAVE!! Surfing Yappe!! Movie 1,3,12,2020,,3.47
Ketsuekigata-kun! 2,3,12.333333333333334,2013,,3.0566666666666666
Danball Senki W,3,40.5,2011,2012,3.5566666666666666
Mobile Suit Gundam: Thunderbolt - Bandit Flower,3,4,2015,2016,3.856666666666667
Toradora SOS! Hurray for Gourmands,3,13,2008,2009,3.9066666666666667
Trinity Seven Movie 2: Heavens Library & Crimson Lord,3,6.5,2014,,3.82
Sorcerous Stabber Orphen,3,17.5,1998,1999,3.2533333333333334
Persona 3 the Movie 3: Falling Down,3,,2013,,3.936666666666667
Sore Ike! Anpanman: Tobe! Tobe! Chibigon,3,,1988,,3.5366666666666666
Comic Party,3,8.5,2003,2004,3.2300000000000004
TwinBee Paradise,3,1,1994,,
Log Horizon 2,3,18.5,2013,2014,3.7866666666666666
Youchien Senshi: Hanamaru Girls,3,12,2009,,3.313333333333334
Kaijuu Step Wandabada,3,14.666666666666666,2018,2021,
Sket Dance: Demystifying Special,3,31.333333333333332,2011,2012,3.78
Space Battleship Tiramisu Specials,3,13,2018,,3.203333333333333
Saber Marionette R,3,19,1996,1999,3.59
Food Wars! The Third Plate: Erina no Shin Seikatsu,3,12,2017,,4.2299999999999995
Anime-gatari,3,4.666666666666667,2015,,2.91
Malta no Bouken 3,3,10,2014,2019,3.48
Dragon Quest Retsuden: Roto no Monshou,3,44.5,1989,1992,3.5566666666666666
KADO: The Right Answer,3,1,2017,,3.27
Candy Boy Episode 0,3,7,2008,2009,3.36
AOTU Xueyuan 2,3,16,2016,2017,3.68
Persona 3 the Movie 4: Winter of Rebirth,3,,2013,,3.893333333333333
Knights of Sidonia Movie,3,12,2014,,3.8066666666666666
Hello!! KINMOZA!,3,6.5,2013,,3.606666666666667
Knights of Sidonia: Love Woven in the Stars,3,12,2014,,3.8333333333333335
Fairy Princess Minky Momo: Yume no Naka no Rondo,3,21.666666666666668,1982,1983,3.373333333333333
Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu,3,6,2016,,3.6500000000000004
Akuei to Gacchinpo: Tenkomori,3,13,2004,,3.395
Hei Mao Jing Zhang,3,12,1992,,3.54
Guobao Te Gong,3,52,2012,,
Fastening Days 3,3,1.6666666666666667,2014,,3.1666666666666665
Attack on Titan Movie 2: The Wings of Freedom,3,25,2013,,4.133333333333334
Fist of the Blue Sky: Regenesis,3,17,2006,2007,3.2866666666666666
Miss Kobayashi's Dragon Maid S Short Animation Series Specials,3,12.5,2021,,4.026666666666666
This Boy Suffers from Crystallization,3,1,2011,,3.4966666666666666
Mob Psycho 100 II,3,6.5,2016,,4.175
SSSS.Gridman,3,6.5,2015,,3.245
Vandread Turbulence,3,9,2000,2002,3.74
Future Diary,3,1,2010,,3.56
Afro Samurai Resurrection,3,,2003,,3.5866666666666664
A-Channel: Nabe wo Tabeyou,3,7,2011,,3.486666666666667
My Hero Academia 3,3,17.333333333333332,2017,2020,4.243333333333333
Minky Momo: The Bridge Over Dreams,3,21.666666666666668,1982,1983,3.3466666666666662
Mu Wang Zhi Wang: Xuan Guan Si,3,22.333333333333332,2016,2020,3.8166666666666664
Meishi Da Maoxian: Yingxiong Hui,3,55,2014,,
Ichigo 100% OVA,3,12,2004,,3.4233333333333333
Mr. Osomatsu 3rd Season,3,25,2015,2018,3.796666666666667
Cocomong,3,21.666666666666668,2010,2011,3.33
Cofun Gal no Coffy,3,10,2005,,3.44
K: Missing Kings - Manner Movie,3,13,2012,,3.9466666666666668
Kubbe Kort Animasjon,3,1,2012,,3.186666666666667
Pleasant Goat and Big Big Wolf: The Little Detective,3,216.66666666666666,2005,2008,3.52
Maze,3,2,1996,,3.2099999999999995
Heavy Metal L-Gaim III: Full Metal Soldier,3,18.666666666666668,1984,1985,3.313333333333333
Hugtto! Pretty Cure,3,,2018,,3.6766666666666663
The Tatami Galaxy,3,,2010,,3.615
Record of Lodoss War,3,21.333333333333332,1998,,3.3766666666666665
Vegetable Fairies N.Y.SALAD Movie,3,26,2007,,3.34
Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou Part 1 - Tomodachi,3,,2017,,3.776666666666667
Danball Senki Wars,3,51,2011,2013,3.513333333333333
Tiger & Bunny 2,3,25,2011,,3.8866666666666667
Cute High Earth Defense Club LOVE!,3,8.333333333333334,2016,,3.4766666666666666
Ani ni Tsukeru Kusuri wa Nai! 2,3,12,2017,,3.8699999999999997
Arifureta: From Commonplace to World's Strongest Specials,3,13,2019,,3.8533333333333335
Yatogame-chan Kansatsu Nikki 3,3,12,2019,,3.04
Senran Kagura: Estival Versus - Shoujo-tachi no Sentaku,3,12,2013,,3.033333333333333
Graduation,3,2,1995,,2.776666666666667
Comic Party Revolution,3,8.5,2001,2004,3.2266666666666666
Irresponsible Captain Tylor OVA,3,19,1993,,3.0966666666666662
Ikkyuu-san to Yancha Hime,3,296,1975,1982,3.5866666666666664
A Sister's All You Need (Web),3,12,2017,,3.3333333333333335
Diabolik Lovers,3,6.5,2013,,2.9766666666666666
Blue Seed Beyond Omake,3,14.5,1994,1998,3.3200000000000003
Sket Dance,3,8.5,2011,,3.606666666666667
Magical Taruruuto-kun: Moeru! Yuujou no Mahou Taisen,3,87,1990,1992,3.643333333333333
Last Exile,3,21,2011,2012,3.393333333333333
Super Robot Wars OG: Divine Wars - Separate Paths,3,18,2005,2011,3.483333333333333
In/Spectre,3,25,2019,2020,3.365
Detective Conan: Black History,3,103,1996,,3.9633333333333334
Lightning Trap: Leina & Laika,3,34.333333333333336,1986,2004,3.25
Servamp Specials,3,12,2016,,3.766666666666667
Fullmetal Alchemist: Brotherhood,3,,2009,2010,3.93
Hello Jadoo Movie,3,21,2011,2016,3.495
Trinity Seven Movie: Eternal Library & Alchemic Girl,3,6.5,2014,,3.8466666666666662
Wooser no Sono Higurashi: Ken to Pantsu to Wooser to,3,12.333333333333334,2012,,3.0500000000000003
gdgd Fairies 2,3,12,2011,,2.9966666666666666
Bang! Bang!,3,216.66666666666666,2005,2008,3.52
Cynical Hysterie Hour: Henshin!,3,,1988,,3.4500000000000006
Strike Witches: 501st JOINT FIGHTER WING Take Off!,3,12,2008,,3.33
Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou Part 3 - Yakusoku,3,,2017,,3.7266666666666666
Birdy the Mighty,3,8.666666666666666,2008,,3.7733333333333334
Future Diary: Redial,3,13.5,2010,2012,3.606666666666667
School Days: Valentine Days,3,4.666666666666667,2005,,2.8666666666666667
Green Green,3,2,2002,2004,3.09
Rock'n Oyone,3,,2022,,
Legendary Armor Samurai Troopers: Message,3,15,1988,1990,3.5933333333333333
Digimon Savers,3,,2006,,3.28
Ushio and Tora TV (2016),3,18,1992,1993,3.6366666666666667
Pleasant Goat and Big Big Wolf: Adventures in the Primitive World,3,216.66666666666666,2005,2008,3.52
Otome wa Boku ni Koishiteru: Tsunderella,3,7.5,2006,,3.4450000000000003
Munto 2: Beyond the Walls of Time,3,1,2003,,3.533333333333333
Sore Ike! Anpanman: Yuureisen wo Yattsukero!!,3,,1988,,3.5
Mameshiba Gakuen,3,1.5,2008,2014,2.973333333333333
Cynical Hysterie Hour: Yoru wa Tanoshii,3,,1988,,3.4333333333333336
Marie & Gali Special,3,35,2008,2011,2.986666666666667
La Corda D'Oro ~primo passo~,3,12,2007,,3.466666666666667
Neko no Dayan 4th Season,3,31.333333333333332,2014,2017,3.16
Sore Ike! Anpanman: Minna Atsumare! Anpanman World,3,,1988,,3.5066666666666664
KINMOZA!,3,6.5,2015,,3.6666666666666665
Ichigo 100% - Jump Festa 2004,3,8,2005,,3.4133333333333336
GaoGaiGar FINAL Grand Glorious Gathering,3,27.666666666666668,1997,2003,3.425
Fireworks,3,,2017,,3.14
Kabaneri of the Iron Fortress Part 2: Life That Burns,3,12,2016,,3.89
El-Hazard: The Magnificent World 2,3,15.333333333333334,1995,1996,3.5066666666666664
RahXephon: The Motion Picture,3,13.5,2002,,3.42
Mahou Tsukai Sally 2,3,109,1966,1968,3.263333333333333
Sonic Soldier Borgman: Last Battle,3,19,1988,,3.3066666666666666
Wangu Xian Qiong,3,12.333333333333334,2018,,3.736666666666667
Pleasant Goat Fun Class: The Earth Carnival,3,194,2005,2018,3.52
A Day Before Us ZERO,3,8.666666666666666,2017,2018,3.72
Fuku-chan no Sensuikan,3,71,1942,1984,3.5400000000000005
Koi Suru Tenshi Angelique: Kagayaki no Ashita,3,13,2006,,3.3633333333333333
Pokemon Mystery Dungeon: Gates to Infinity,3,,2006,,3.2433333333333336
Little Nemo: Adventures in Slumberland,3,,1980,,3.28
La Corda D'Oro: Blue Sky,3,25,2006,2007,3.6933333333333334
Motto! Majime ni Fumajime Kaiketsu Zorori 2,3,61,2005,2007,3.3899999999999997
Roco Kingdom Movie 3,3,,2011,,
Darker than Black: Gemini of the Meteor,3,25,2007,,4.013333333333334
Oshiri Tantei Movie 1: Curry Naru Jiken,3,10,2018,,3.33
91 Days,3,,2016,2017,3.1999999999999997
Mobile Suit Gundam 0083: Stardust Memory Picture Drama,3,13,1991,1992,3.44
Cute High Earth Defense Club LOVE! LOVE!,3,8.333333333333334,2015,,3.41
Burn Up! Excess,3,5.666666666666667,1991,,3.0933333333333333
Kaitou Tenshi Twin Angel: Kyun Kyun Tokimeki Paradise!! OVA,3,12,2008,,2.733333333333333
Horizon in the Middle of Nowhere II,3,13,2011,,3.3433333333333333
The Rose of Versailles: I'll Love You As Long As I Live,3,40,1979,1980,3.44
White Album 2nd Season,3,13,2009,,3.296666666666667
Usawaltz,3,1,2009,,2.8366666666666664
School Days ONA,3,4.666666666666667,2007,,2.9033333333333338
Blue Seed Beyond,3,26,1994,1996,3.35
Lord of Lords Ryu Knight: Adeu's Legend Final,3,22.666666666666668,1994,1996,3.236666666666667
Koukyousei Million Arthur OP,3,28.666666666666668,2012,2019,3.1133333333333333
Persona 3 the Movie 2: Midsummer Knight's Dream,3,,2013,,3.9166666666666665
Sumiko no Egao,3,1,2008,,2.86
Sekirei: Pure Engagement,3,12,2008,,3.716666666666667
Strange+ Special,3,12,2014,,2.86
Dolphin Ouji,2,45.5,1966,1970,3.3
your name.,2,,2016,,3.325
Tsukigakirei Special,2,12,2017,,3.615
Beloved Dancho,2,11.5,2018,,3.095
Matoi the Sacred Slayer Recap,2,12,2016,,3.29
Wedding Peach DX,2,51,1995,1996,3.265
A Dark Rabbit Has Seven Lives OVA,2,12,2011,2012,3.21
Mashiroiro Symphony: Airi ga Anata no Kanojo ni!?,2,12,2011,,3.3600000000000003
The Promised Neverland,2,11,2021,,3.15
Spy Penguin (2013),2,3,2012,,3.4450000000000003
Sore Ike! Anpanman: Happy no Daibouken,2,,1988,,3.5549999999999997
Digimon Adventure 02 Movie: Diaboromon Strikes Back,2,50,2000,2001,3.675
The Demon Girl Next Door,2,36,2019,,3.29
Tropical-Rouge! Pretty Cure,2,,2021,,3.565
Ascendance of a Bookworm OVA,2,13,2019,,4.23
Yona of the Dawn: Zeno Arc,2,12.5,2014,2015,4.18
Phoenix Wright: Ace Attorney - Spirit of Justice Prologue,2,23.5,2016,2019,3.45
Chie the Brat,2,39,1981,1992,3.5149999999999997
Minimoni: Minihams no Ai no Uta,2,,2001,,3.105
BOFURI: I Don’t Want to Get Hurt,2,12,2020,,4.08
Nanocore: Nano's Daily Life,2,10,2014,2015,3.21
Agigongryong Doolie (1988),2,,1987,,3.42
Kaiji - Ultimate Survivor,2,25,2011,,3.7199999999999998
Girls und Panzer der Film: 3-pun Chotto de Wakaru!! Girls & Panzer,2,12,2012,2013,3.975
Akame ga Kill!,2,24,2014,,3.2199999999999998
Wojia Da Shixiong Shi Ge Fanpai,2,26,2018,,3.53
Karneval Specials,2,7,2012,,3.775
Million Arthur 2nd Season,2,10,2018,,3.1
Cofun Gal no Coffy Specials,2,11,2006,,3.37
Gridman x Dynazenon,2,12,2018,,3.54
Zoids Wild Senki,2,50,2018,2020,3.32
Mermaid Forest TV,2,1,1991,,3.395
Bubblegum Crisis: Hurricane Live! 2032,2,8,1987,1991,3.4850000000000003
Armitage III Dual-Matrix,2,4,1995,,3.565
Pucca (2006),2,29.5,2000,2005,3.68
Bai Yao Pu 2nd Season,2,12,2020,,3.68
Inazuma Eleven: Orion no Kokuin,2,76.5,2008,2011,3.645
Wacky TV Na Na Na: Chase the Kraken Monster!,2,24,2018,,3.31
Sky Girls TV,2,1,2006,2008,3.315
"Caribadix ""Renai Revolution 21"" Cover MV",2,46,2017,2019,3.45
Cosmo Warrior Zero: Marina's Special,2,13,2001,,3.315
The Prince of Tennis Movie 2: Eikoku-shiki Teikyuu Shiro Kessen!,2,178,2001,2005,3.9
Rokushin Gattai God Mars Movie,2,32.5,1981,1982,3.2
Urawa no Usagi-chan Special,2,12,2015,,2.38
Mobile Suit Gundam: Iron-Blooded Orphans - Uror-Hunt,2,25,2015,2017,4.145
Topo Gigio,2,13,1967,,3.3899999999999997
Takarajima Memorial: Yuunagi to Yobareta Otoko,2,26,1978,1979,3.51
Election & Chocolate,2,,2012,,3.49
Wacky TV Na Na Na: Exciting Caveland,2,24,2018,,3.23
Etotama: Nyan-Kyaku Banrai,2,12,2015,,3.17
Akai Koudan Zillion Utahime Yakyoku,2,31,1987,1988,3.2199999999999998
Wai Xing Ren Ago 3rd Season,2,26,2019,,
Place to Place: Place=Princess,2,12,2012,,3.675
Captain The Movie,2,26,1980,,3.45
Gatchaman II,2,76.5,1972,1980,3.32
Pyuu to Fuku! Jaguar,2,3,2008,2009,3.475
Attack on Titan 3rd Season: Part II Specials,2,10,2018,2019,4.125
Play Ball,2,19.5,1983,,3.37
"Harumaki Gohan: Suisei ni Nareta Nara (Acoustic ""Nightwalker"" Arrange)",2,,2020,,3.4450000000000003
Days,2,2.5,2017,,3.8499999999999996
Samurai Bride Specials,2,12,2013,,3.26
Pyuu to Fuku! Jaguar: Ima,2,3,2007,2009,3.49
Aoki Hagane no Arpeggio: Ars Nova Cadenza,2,12,2013,,3.7300000000000004
Mardock Scramble: The First Compression,2,,2011,,3.795
Haikara-san ga Tooru,2,,2017,,3.8
A Sister's All You Need Specials,2,9,2017,,3.39
Grimgar of Fantasy and Ash,2,,2016,,3.33
Princess Connect! Re: Dive,2,,2021,,3.615
Ketsuekigata-kun! Featuring Yuri & Nasuno,2,12.5,2012,,3.0149999999999997
Ani Tore!! XX Specials,2,12,2015,,2.7199999999999998
Fire Force Mini Anime,2,24,2019,,4.13
Legend of the Galactic Heroes: Die Neue These Second 3,2,,2019,,4.17
Student Council's Discretion,2,5.5,2012,,3.7300000000000004
Nyani ga Nyandaa Nyandaa Kamen,2,1,2001,,
Kurokami The Animation,2,,2009,,3.435
Amagi Brilliant Park: Wakuwaku Mini Theater,2,13,2014,,3.745
Takarajima,2,1,1987,,3.285
Xixing Ji 2nd Season,2,18,2018,,3.775
Black Clover: The All Magic Knights Thanksgiving Festa,2,170,2016,2021,3.8600000000000003
NEKOPARA TV,2,1,2017,,3.515
Seizei Gambare Mahou Shoujo Kurumi 2nd Season,2,25,2017,2018,3.455
LocoDol,2,2,2014,2016,3.495
Kaijuu Sakaba Kanpai!,2,1,2016,,3.1
Nogizaka Haruka no Himitsu: Purezza,2,8,2008,,3.75
Sky Girls Specials,2,13.5,2006,,3.41
Yatterman x Toshiba,2,84,1977,2009,3.185
Fanren Xiu Xian Chuan: Mo Dao Zheng Feng,2,10.5,2020,,3.975
Samurai After Specials,2,2,2013,,3.295
Chaika: The Coffin Princess OVA,2,11,2014,,3.7
Dr. Stone: Stone Wars - Eve of the Battle,2,17.5,2019,,4.35
We Never Learn,2,7.5,2019,2020,3.86
"""Bungaku Shoujo"" Movie",2,2,2009,,3.545
Mirage of Blaze,2,3,2002,,3.385
Mo Dao Zu Shi,2,19,2019,2021,4.4
Ane Log: Moyako Nee-san no Honpen wo Tobidashite Tomaranai Monologue Specials,2,4.5,2014,2015,2.885
Flash and Dash 2,2,26,2007,,3.415
Babyshiba: Fruits Debut CM,2,,2008,2013,3.29
The [email protected] SideM: Episode of Jupiter,2,13,2017,,3.53
Persona 5 the Animation: Dark Sun...,2,26,2018,,3.65
Tawawa on Monday 2,2,12,2016,,3.31
Kakyuusei 2,2,9,1998,,3.1500000000000004
Lime-iro Senkitan: Nankoku Yume Roman,2,13,2003,,2.91
The [email protected] Million Live! 1st Anniversary PV,2,,2015,,3.38
Monster Musume OVA,2,36,2015,,3.54
Duo Bao Xingyun Xing 2nd Season,2,52,2005,,
Ie Naki Ko Remi,2,,1997,,3.7
Mobile Suit Gakuen: Kaette Kita G-Reco Koushien,2,,2019,,3.53
Flying Witch Petit Special,2,10.5,2016,,3.28
IGPX: Immortal Grand Prix,2,13,2003,,3.54
Sylvanian Families: Mini Story 2nd Season,2,7.5,2007,,3.45
Flash and Dash,2,33,2010,,3.53
Celestial Method: Aru Shoujo no Kyuujitsu,2,7,2014,,3.355
The Snack World,2,,2015,,3.46
Gunparade March,2,12.5,2005,2006,3.1849999999999996
RIN-NE 3,2,25,2015,,3.5549999999999997
Armor Shop for Ladies & Gentlemen,2,7.5,2019,,2.505
Pokemon 4D: Pikachu`s Ocean Adventure,2,192,2002,2006,3.4
Nichijou: My Ordinary Life Specials,2,13.5,2011,,3.9749999999999996
Ling Yu 4th Season,2,12,2016,,3.7649999999999997
Anata wo Zutto Aishiteru,2,20,2010,,3.59
Buonomo TV,2,13,2001,,
Midnight occult civil servants Specials,2,6.5,2019,,3.5949999999999998
Jin Guang Yu Jiu Jie: Gui Tu Qi Xing Lu,2,32,2017,2019,
Seer Da Dianying 6: Shengzhe Wudi,2,,2009,,
Sangokushi Daisanbu Harukanaru Taichi,2,,1992,,3.5599999999999996
Time Bokan: The Villains' Strike Back,2,42.5,1975,2017,2.895
Captain (1980),2,26,1981,,3.495
Sorcerer Hunters OVA,2,14,1995,1996,3.165
Aikatsu Stars! Hoshi no Tsubasa,2,50,2016,2017,3.825
Sore Ike! Anpanman Sukue! Kokorin to Kiseki no Hoshi,2,,1988,,3.5300000000000002
Senyuu. Specials,2,13,2013,,3.6100000000000003
11eyes Special,2,12,2009,,2.955
Pokemon XY: Hoopa no Odemashi Daisakusen!!,2,93,2013,2015,3.5999999999999996
Deluxe Da yo! Kaishain,2,372.5,2016,2019,3.2199999999999998
Library War,2,,2008,,3.805
Hitoshizuku-P x Yama△: Twilight ∞ nighT,2,,2015,,3.49
Armor Shop for Ladies & Gentlemen II,2,7.5,2018,,2.54
Beastars,2,12,2021,,4.06
Armitage III Poly-Matrix,2,4,1995,,3.54
World Trigger 2nd Season,2,73,2014,2016,4.015
A Dark Rabbit Has Seven Lives Picture Drama,2,6.5,2011,,3.38
The Boy,2,12,2019,,3.67
Hua Jianghu Zhi Buliang Ren IV,2,40,2018,2019,3.67
Tobidasu PriPara: Minna de Mezase! Idol☆Grand Prix,2,44.5,2014,2016,3.73
Muv-Luv Alternative: Total Eclipse,2,12,2012,,3.1399999999999997
Pokemon Movie 21: The Power of Us,2,,2017,,3.795
Sorcerous Stabber Orphen: Battle of Kimluck,2,13,2020,,3.06
Detective Conan: Chase the Mysterious Comet Monster!,2,103,1996,,3.995
Generation of Chaos Next,2,1.5,2001,,2.925
Azur Lane,2,12,2019,,3.335
Xingchen Bian 2nd Season,2,12,2018,,4.02
Road to You: Kioku ni Mau Konayuki,2,1,2017,,3.365
Mardock Scramble: The Third Exhaust,2,,2010,,3.8049999999999997
Minimoni: Minihams no Kekkon Song,2,,2002,,3.09
Iruma-kun 2,2,23,2019,2020,4.09
Oniku Daisuki! Zeushi-kun 2nd Season,2,6.5,2014,,3.2
Shounen Ashibe 2,2,19,1991,,3.56
One Room 3rd Season,2,12,2017,,2.685
Seizei Gambare Mahou Shoujo Kurumi,2,25,2018,2019,3.56
Soul Link Picture Drama,2,12,2006,,3.035
Dangerous Jii-san Ja OVA,2,26.5,2004,2005,3.21
I Can't Play H! OVA,2,12,2012,,3.31
Agigongryong Doolie,2,,1988,,3.41
Teinenpi Shoujo Haiji Omake Movie,2,7,2009,2010,3.2800000000000002
Kensaku to Enjin no Christmas,2,13.5,2017,,3.275
Tenjou-hen: Utsunomiko,2,13,1989,1992,3.4850000000000003
Ani Tore! EX,2,12,2015,,2.7199999999999998
Detective Conan: The Mysterious Written Invitation Case,2,103,1996,,3.995
Ghost Stories Recaps,2,19,2000,2001,3.69
Gunsmith Cats,2,1,1989,,3.39
Kill La Kill,2,,2014,,3.7800000000000002
Rainbow Sea 2nd Season,2,13.5,2011,,3.68
Detective Conan: A Written Challenge from the Pyramids!,2,103,1996,,3.995
Student Council's Discretion Lv. 2,2,6.5,2009,,3.725
Generation of Chaos III,2,1,2001,,2.7800000000000002
Bakuon!! OVA,2,12,2016,,3.2
Xiao Hua Xian 4,2,33,2017,,
Battle Athletes,2,19,1997,1998,3.115
Hatena: Yume ja Nai,2,11,2020,,3.3899999999999997
Rokushin Gattai God Mars Juunanasai no Densetsu,2,64,1981,1982,3.125
Vampiyan Kids Pilot,2,26,1999,2002,3.27
Re:ZERO -Starting Life in Another World- Memory Snow - Manner Movie,2,,2018,,3.92
Anime Tenchou Movie,2,1,2002,,3.08
TONIKAWA: Over the Moon for You 2,2,6.5,2020,,4.135
Cosmo Warrior Zero,2,,2002,,3.42
Adachin's Theme,2,1.5,2007,2010,2.83
The [email protected] SideM: Passion of the Passion,2,13,2017,,3.5149999999999997
Emma: A Victorian Romance - Intermission,2,12,2005,,3.9
Hi Score Girl,2,3,2019,,4.029999999999999
Akuma-kun: Youkoso Akuma Land e!!,2,42,1989,1990,3.3200000000000003
and Stray Cat (New),2,6.5,2017,,2.71
The Promised Neverland 2nd Season: Tokubetsu Hen - Michishirube,2,11.5,2019,,3.915
What's Michael?,2,1,1985,,3.355
Kasumin,2,26,2002,2003,3.4000000000000004
